품목보고번호,허가일자,LAST_UPDT_DTM,LCNS_NO,제품명,QLITY_MNTNC_TMLMT_DAYCNT,업소명,식품유형,CHILD_CRTFC_YN,INDUTY_CD_NM,DISPOS,포장재질,USAGE,ETQTY_XPORT_PRDLST_YN,유통기한,HIENG_LNTRT_DVS_NM,PRODUCTION,PRPOS
19780368002625 ,20230210,20230426,19780368002 ,게토레이블루볼트,,롯데칠성음료(주),혼합음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,합성수지재(PET),제품 그대로 음용한다,N,제조일로부터 12개월,아니오,아니오,
200201832821108 ,20230203,20230210,20020183282 ,처음먹는 유기농 야채,,(주)푸드웰,과.채주스,,식품제조가공업,고유의 색택과 향미를 가진 액상으로 이미/이취가 없다.,폴리에틸렌,직접 식음용,O,제조일부터 12개월,해당없음,아니오,
200201832821110 ,20230203,20230207,20020183282 ,처음먹는 유기농 푸룬과 포도,,(주)푸드웰,과.채주스,,식품제조가공업,고유의 색택과 향미를 가진 액상으로 이미/이취가 없다.,폴리에틸렌,직접 식음용,O,제조일부터 12개월,해당없음,아니오,
19950622022168 ,20230202,20230331,19950622022 ,네츄럴베이스 석류주스 100,,농업회사법인 동의바이오 주식회사,과.채주스,,식품제조가공업,액체,PE,기호에 따라 1일 1~2봉 드시면 좋습니다,O,제조일로부터 2년,해당없음,아니오,
197304430031455 ,20230109,20230225,19730443003 ,진짜 청포도 베이스,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,제품 고유색의 액상,"용기 : 유리, 뚜껑 : 폴리염화비닐",냉.온수 등 에 적당량을 넣어 음용,N,제조일로부터 24개월,아니오,아니오,
19950622022166 ,20221226,20230202,19950622022 ,순자네 친환경 GABA 토마토 주스,,농업회사법인 동의바이오 주식회사,과.채주스,,식품제조가공업,액체,PE,기호에 따라 1일 1~2봉 드시면 좋습니다,O,제조일로부터 1년,해당없음,아니오,
19730380010499 ,20221215,20230610,19730380010 ,홍삼진액 프라임,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"고유의 향미가 있고 이미, 이취가 없는 흑갈색의 액상",내포장재질: PP,"홍삼음료로서 1일 2회, 1회 1포 섭취",O,제조일부터     2년,해당없음,아니오,
19730380010500 ,20221215,20230610,19730380010 ,홍삼녹용 프라임,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"고유의 향미가 있고 이미, 이취가 없는 흑갈색의 액상",내포장재질: PP,"홍삼음료로서 1일 2회, 1회 1포 섭취",O,제조일부터     2년,해당없음,아니오,
20010445002761 ,20221201,20221221,20010445002 ,유기농 야채 과일 주스,,엠에스바이오텍(주),과.채주스,,식품제조가공업,"고유의 향미를 가지며 이미,이취가 없는 연한 주황색의 액상","폴리프로필렌(PP, 내면)","1일 1회, 1회 1포씩 섭취하십시오.",O,24개월,해당없음,아니오,
19730380010527 ,20221103,20230610,19730380010 ,뽕나무상황버섯 추출 액상스틱,,(주)일화춘천공장,혼합음료,,식품제조가공업,고유의 향미가 있고 이미 이취가 없는 액상,"PP, PE","1일 1회, 1회 1포 섭취",O,제조일부터     2  년,해당없음,아니오,
19730380010528 ,20221103,20230610,19730380010 ,활력충전 홍삼스틱 라이트,,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,고유의 색택과 향미를 가지며 이미와 이취가 없는 액상,"PP, PE","1일 1회, 1회 1포 섭취",O,제조일부터     2  년,해당없음,아니오,
19780614001456 ,20221103,20230211,19780614001 ,밀키스제로,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"금속캔 : 알루미늄 , 스틸",제품 그대로 음용한다.,O,캔 : 제조일로부터 12개월,아니오,아니오,
19780614001455 ,20221101,20250423,19780614001 ,탐스제로파인애플,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"금속캔(CAN), 합성수지재(PET)",제품 그대로 음용한다.,O,"캔 : 제조일로부터 12개월, 펫: 제조일로부터 9개월",아니오,아니오,
19780614001454 ,20221101,20230728,19780614001 ,탐스제로오렌지향,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"병 : 유리, 펫: 합성수지재(PET)",제품 그대로 음용한다.,O,"병 : 제조일로부터 12개월, 펫: 제조일로부터 9개월",아니오,아니오,
19730380010525 ,20220930,20230610,19730380010 ,컴파운드케이K(시음용),,(주)일화춘천공장,인삼.홍삼음료,,식품제조가공업,"고유의 색택과 풍미를 지니며 이미, 이취가 없는 액상","내포장재질: PP, PE","1일 1회, 1회 1포 섭취",O,제조일부터     2  년,해당없음,아니오,
19730380010526 ,20220930,20230610,19730380010 ,아르바이오,해당없음.,(주)일화춘천공장,혼합음료,,식품제조가공업,"고유의 색택과 풍미를 지니며 이미, 이취가 없는 액상","내포장재질: PP, PE","1일 1회, 1회 1포 섭취",O,제조일로부터 2년,해당없음,아니오,
1973028800645 ,20220929,20250325,19730288006 ,나랑드사이다 파인애플,,동아오츠카(주),탄산음료,,식품제조가공업,고유의 파인애플 향미를 가진 무색의 발포성 액체,알루미늄캔,개봉 후 직접 음용한다.,O,제조일로부터 24개월,아니오,아니오,
1973028800646 ,20220929,20231109,19730288006 ,나랑드사이다 그린애플,,동아오츠카(주),탄산음료,,식품제조가공업,고유의 그린애플 향미를 가진 무색의 발포성 액체,,개봉 후 직접 음용한다.,O,제조일로부터 24개월,아니오,아니오,
19880622012300 ,20220919,20250913,19880622012 ,힘가네도라지배즙,해당없음,참들애바이오푸드 영농조합법인,과.채주스,,식품제조가공업,"고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다",폴리에틸렌,기호에 따라 그데로 음용하거나 물에 희석하여 음용,O,제조일로부터 24개월,해당없음,아니오,
19760263004125 ,20220820,20230920,19760263004 ,쁘띠쿨 자두,,(주)동원F&B수원공장,유산균음료,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로서 이미, 이취가 없어야 한다",포장재질(내면): 폴리에틸렌,직접 음용,N,제조일로 부터 16일,해당없음,아니오,
20000614238511 ,20220819,20240531,20000614238 ,밸런스그로우 로즈힙 퓨레,,(주)바이오포트코리아,과.채주스,,식품제조가공업,교유의 색택을 가지며 이미 이취가 없어야 한다.,유리/뚜껑(염화비닐수지),기호에 맞게 섭취,N,제조일로부터 24개월,해당없음,아니오,
19760263004122 ,20220803,20220830,19760263004 ,유산균이 살아 있는 쿨피스 복숭아,,(주)동원F&B수원공장,유산균음료,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로서 이미, 이취가 없어야 한다",포장재질(내면): 폴리에틸렌,직접 음용,N,제조일로 부터 16일,해당없음,아니오,
19780614001453 ,20220530,20240926,19780614001 ,펩시제로슈거,,롯데칠성음료(주),탄산음료,,식품제조가공업,고유의 색택과 향미를 지닌 액상식품,"합성수지재(PET), 금속캔",제품 그대로 음용한다.,O,"펫 - 제조일로부터 9개월 , 캔- 제조일로부터 12개월",아니오,아니오,
197304430031394 ,20220525,20220706,19730443003 ,순수한 자몽청,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,자몽 고유의 색택과 향미를 가지고 이미이취가 없어야 한다.,"용기 : 유리, 뚜껑 : 철,폴리염화비닐",냉.온수 에 적당량을 넣어 음용,N,제조일로부터 24개월,해당없음,아니오,
197304430031395 ,20220525,20220706,19730443003 ,순수한 청귤청,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,청귤 고유의 색택과 향미를 가지고 이미이취가 없어야 한다.,"용기 : 유리, 뚜껑 : 철,폴리염화비닐",냉.온수 에 적당량을 넣어 음용,N,제조일로부터 24개월,아니오,아니오,
197304430031393 ,20220525,20220706,19730443003 ,순수한 레몬청,제조일로부터 24개월,(주)삼광식품,음료베이스,,식품제조가공업,투명한 레몬색으로 고유의 향미를 지니며 이미이취가 없어야 한다.,"용기 : 유리, 뚜껑 : 철,폴리염화비닐",냉.온수 에 적당량을 넣어 음용,N,제조일로부터 24개월,아니오,아니오,
19710570001629 ,20220511,20220719,19710570001 ,시골집귀리식혜,,주식회사 네이처셀 칠곡공장,혼합음료,Y,식품제조가공업,"귀리를 함유하고 식혜 고유의 색택과 향미를 지니며, 이미, 이취, 이물이 없을것","캔류(철,알미늄)",제품 그대로 음용한다,N,24개월,아니오,아니오,
2002055419820 ,20220511,20220512,20020554198 ,청고미담 ABC주스,,풍기고려삼농업회사법인(주),과.채주스,,식품제조가공업,"사과, 당근, 비트의 고유의 색택과 향미를 가지고 있으며, 이미,이취가 없는 액상",폴레에틸렌(내면),"성인 1일 1회~3회, 1회 1포 직접 섭취",N,2년까지,해당없음,아니오,
198804420041762 ,20220426,20220428,19880442004 ,유기농 ABC주스,,풀무원건강생활(주),과.채주스,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로써 이미, 이취가 없어야 한다.",폴리에틸렌,그대로 섭취,O,제조일로부터 12개월,해당없음,아니오,
198804420041761 ,20220426,20220428,19880442004 ,유기농 오렌지주스,,풀무원건강생활(주),과.채주스,,식품제조가공업,"고유의 색택과 향미를 가진 액상으로써 이미, 이취가 없어야 한다.",폴리에틸렌,그대로 섭취,O,제조일로부터 12개월,해당없음,아니오,
19710570001628 ,20220406,20220407,19710570001 ,네이처셀오렌지쌕음료,,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미,이취,이물이 없을것","캔류(철,알미늄)",제품 그대로 음용한다.,N,2년,해당없음,아니오,
19710570001627 ,20220406,20220407,19710570001 ,네이처셀딸기쌕음료,,주식회사 네이처셀 칠곡공장,혼합음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미,이취,이물이 없을것","캔류(철,알미늄)",제품 그대로 음용한다.,N,2년,해당없음,아니오,
19710570001625 ,20220406,20220407,19710570001 ,네이처셀포도쌕음료,,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미,이취,이물이 없을것","캔류(철,알미늄)",제품 그대로 음용한다.,N,2년,해당없음,아니오,
19710570001626 ,20220406,20220407,19710570001 ,네이처셀복숭아쌕음료,,주식회사 네이처셀 칠곡공장,과.채음료,,식품제조가공업,"고유의 색택과 향미를 지니며 이미,이취,이물이 없을것","캔류(철,알미늄)",제품 그대로 음용한다.,N,2년,해당없음,아니오,
1996044304799 ,20220315,20220317,19960443047 ,유기농포도와야채,,(주)비락 진천공장,과.채주스,,식품제조가공업,"고유의 색택과 향미를 지닌 액상으로서 이미, 이취가 없어야 한다.",폴리에틸렌,기호음료 그대로 직접 음용,O,제조일로부터 12개월,해당없음,아니오,
20010445002713 ,20220304,20220319,20010445002 ,데이그램 사과주스,,엠에스바이오텍(주),과.채주스,,식품제조가공업,"고유의 색과 향, 맛을 가지고 이미, 이취가 없다.","포장필름(내면): 폴리프로필렌(PP), 폴리에틸렌(PE), / 외포장: 박스포장","1일 1회, 1회 1포씩 섭취하십시오.",O,24개월,해당없음,아니오,
197304430031366 ,20220219,20220222,19730443003 ,핑크블라썸베이스,제조일로부터 03개월,(주)삼광식품,음료베이스,,식품제조가공업,고유의 색택과 향미를 가진다,"용기 : 폴리에틸렌,  뚜껑 : 폴리에틸렌","에이드, 스무디 등 음료용, 빙수 디저트 토핑용",N,제조일로부터 03개월,아니오,아니오,
1973028800644 ,20220216,20220224,19730288006 ,데미소다 망고,,동아오츠카(주),탄산음료,,식품제조가공업,망고 고유의 향취를 지닌 발포성 액체,알루미늄캔,개봉 후 직접 음용한다.,N,제조일로부터 12개월,예,아니오,
1973028800643 ,20220216,20241024,19730288006 ,데미소다 레드애플,,동아오츠카(주),탄산음료,,식품제조가공업,"제품 고유의 색택과 향미를 지닌 액상으로 이미, 이취가 없어야 한다.",알루미늄캔,직접 음용한다,N,제조일로부터 12개월,예,아니오,
198506140553264 ,20220210,20220315,19850614055 ,핑크퐁 푸푸주스,,(주)엠에스씨,과.채주스,,식품제조가공업,"이미, 이취가 없고 과일, 야채 맛을 가진 액상","치어팩 포장 ？ 내부포장재질(용기, 뚜껑): 폴리에틸렌            ？ 외부포장재질: 종이제",음료로 직접 음용한다.,O,제조일로부터 12개월까지,해당없음,아니오,
19730380010519 ,20220126,20230610,19730380010 ,레디-톡 2일 리셋 레몬,,(주)일화춘천공장,과.채음료,,식품제조가공업,"고유의 색택과 풍미를 지니며 이미, 이취가 없는 액상","내포장재질: PP, PE","1일 5회, 1회 1포 섭취",O,제조일부터     2  년,해당없음,아니오,
19730380010518 ,20220125,20230610,19730380010 ,동안비트,,(주)일화춘천공장,과.채주스,,식품제조가공업,"고유의 색택과 풍미를 지니며 이미, 이취가 없는 액상",내포장재질: PP,일반섭취용,O,제조일부터     2  년,해당없음,아니오,
20010515081486 ,20220124,20240719,20010515081 ,따옴ORGANIC 오렌지 & 청포도 & 당근 & 브로콜리,,(주)자연과사람들,과.채주스,,식품제조가공업,"액상 - 고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다.",종이팩 (내면 : 폴리에틸렌수지),직접 음용,N,제조일로부터 8개월,해당없음,아니오,
20010515081485 ,20220124,20220126,20010515081 ,따옴ORGANIC 사과 & 청포도 & 당근 & 레드비트,,(주)자연과사람들,과.채주스,,식품제조가공업,"액상 - 고유의 색과 향, 맛을 가지고 이미, 이취가 없어야 한다.",종이팩 (내면 : 폴리에틸렌수지),직접 음용,N,제조일로부터 8개월,해당없음,아니오,
